id,customer_id,product_id,quantity,sale_price
8674,3517,6630,9,63.0
9041,257,9556,10,76.0
5075,8458,9860,1,51.0
8463,3134,2274,8,28.0
8862,5655,2274,4,86.0
1373,3256,4582,4,75.0
3449,5619,8639,4,70.0
2945,3214,9965,3,12.0
5005,9059,2750,5,28.0
5644,7838,1263,5,46.0
7748,4484,1516,5,42.0
2287,5161,5771,7,90.0
1682,2951,4898,6,72.0
7839,8863,9620,10,81.0
1996,3517,8428,2,25.0
6785,6979,9805,3,37.0
2867,4847,2269,9,28.0
1346,4847,4947,6,82.0
3087,3135,9965,1,89.0
9195,4315,5781,8,83.0
7200,6833,2269,10,39.0
8931,5161,2274,5,53.0
5973,8458,1263,5,95.0
6185,257,6419,3,50.0
3727,2841,137,10,7.0
5248,8863,4120,8,42.0
2355,9360,4491,7,93.0
213,9749,2886,9,70.0
1789,4484,2269,5,46.0
5097,1825,2336,3,68.0
8535,3517,4491,6,92.0
4775,2951,2346,9,61.0
7154,4924,2336,5,24.0
2511,7838,9072,3,28.0
2133,2761,5961,4,78.0
5580,5586,2336,8,48.0
8420,4952,5771,2,74.0
942,7382,8639,8,23.0
8595,2091,7316,2,53.0
4267,3316,9620,4,57.0
4002,4085,814,8,33.0
494,6354,5836,10,95.0
5049,7665,204,5,98.0
8385,3256,2928,9,21.0
6811,1585,7483,3,1.0
9871,4085,7483,5,23.0
9280,5611,9433,1,8.0
7894,2998,3225,4,89.0
3155,2736,298,1,45.0
4615,629,814,8,71.0
2034,2521,2269,5,60.0
742,1825,1263,3,5.0
6577,8038,6419,8,93.0
9708,8110,4947,5,26.0
2734,2148,1516,6,27.0
5175,3985,4898,5,27.0
3250,5586,9433,3,88.0
6561,4975,8428,6,17.0
3427,8458,2629,9,72.0
9938,1585,2750,3,41.0
2493,451,8639,7,27.0
5237,1045,5771,6,81.0
2465,5415,8121,8,50.0
3841,5415,4491,4,86.0
3671,3985,755,10,90.0
5345,2998,5836,4,52.0
8248,2951,6348,2,75.0
4859,9115,4120,7,14.0
4198,5611,6630,6,19.0
2801,4460,9072,7,52.0
1980,4952,9072,8,24.0
9188,2521,9072,9,98.0
9832,2841,6419,1,48.0
4025,5156,3225,3,47.0
3818,5156,8428,9,0.0
5627,6354,5781,7,15.0
4379,7187,9860,2,97.0
9569,7433,6692,10,18.0
5380,6931,298,5,53.0
7270,1828,814,8,99.0
2372,3844,1263,8,30.0
7771,7049,1263,8,85.0
6470,9670,3044,7,57.0
3012,4085,7618,7,96.0
3685,5156,7618,9,95.0
8242,2521,298,10,49.0
1603,6833,3225,4,91.0
8602,3387,7618,5,40.0
8804,3387,4491,3,28.0
4840,160,6419,5,9.0
1008,7382,6797,9,53.0
1113,5161,3044,4,76.0
6685,7049,814,3,78.0
489,7049,6419,3,62.0
106,4484,4898,6,74.0
5882,2761,9805,9,37.0
3147,8863,2629,1,53.0
2489,7537,4898,2,45.0
6682,1828,2928,1,39.0
7740,1825,755,7,93.0
4538,7979,2269,9,6.0
2095,8587,2629,8,35.0
5387,2308,6419,8,28.0
9132,4484,4898,1,15.0
7151,7537,8121,7,11.0
1973,2723,5836,3,2.0
2264,2723,2269,4,26.0
9881,3010,2346,7,83.0
1744,2951,5961,6,11.0
4181,3256,4898,4,71.0
4517,8587,5587,9,27.0
4137,818,4491,4,37.0
6897,3214,3225,8,6.0
8352,3517,9125,7,79.0
6037,2308,6797,9,88.0
4991,4990,5836,1,73.0
7070,7187,1263,6,24.0
9170,660,2088,8,9.0
1645,7187,2274,8,89.0
6455,3517,8428,8,76.0
1176,6072,8121,8,92.0
7058,8110,9433,2,47.0
8626,4847,8639,1,25.0
9177,6072,2928,4,13.0
4461,5550,9556,8,53.0
6976,6256,4582,2,90.0
6735,4924,8428,5,53.0
5741,7938,9433,7,44.0
8157,355,97,2,78.0
2167,9657,97,8,29.0
6055,8587,5961,4,95.0
8618,8587,6630,3,48.0
135,1045,5836,9,14.0
4723,3214,4582,1,8.0
7577,3823,814,5,27.0
10,3010,6692,6,64.0
4156,4990,9860,6,75.0
3571,3517,4947,10,21.0
4227,716,9620,4,68.0
3206,1828,6692,6,19.0
2715,8110,7316,5,55.0
2515,7310,7618,9,56.0
4003,1045,8428,9,19.0
9827,8110,2750,4,54.0
6243,8038,298,5,1.0
2839,9173,8121,10,45.0
7832,2723,2886,9,77.0
7663,6256,4491,7,46.0
3104,7223,5771,1,80.0
8708,4924,7483,4,16.0
8156,2951,2088,7,1.0
399,804,2336,2,57.0
22,3010,6692,5,44.0
8277,4990,755,6,20.0
4830,5156,1516,5,66.0
2231,3633,9125,5,92.0
6633,2148,2269,7,40.0
817,4085,9860,5,9.0
3838,4085,5587,2,50.0
1350,7838,2274,7,52.0
290,3316,1657,6,87.0
13,9115,9805,4,12.0
2501,4024,5587,6,14.0
4829,9360,9620,5,27.0
4209,3633,8121,1,60.0
6588,2951,2088,1,12.0
1809,2761,204,7,85.0
1025,9173,6797,2,23.0
2641,740,5771,4,38.0
5880,4847,298,6,50.0
5011,7433,6797,7,14.0
5018,4315,1516,3,89.0
1480,7223,2336,4,97.0
5019,2308,7316,5,19.0
5293,4924,5771,10,74.0
9106,355,7316,7,42.0
3630,4847,1263,2,25.0
7018,2230,6419,9,87.0
7160,7537,5771,5,28.0
3016,9360,6797,9,74.0
6013,4024,9620,10,71.0
2071,4085,2750,3,37.0
9140,5161,8121,6,65.0
9978,1828,2336,5,83.0
585,2124,6419,3,15.0
1672,9080,2274,8,88.0
2176,9360,755,6,11.0
3834,5619,5587,5,59.0
1157,9059,7618,10,95.0
4530,4315,9860,5,91.0
5206,1678,4898,1,8.0
1052,4952,2928,7,25.0
4693,7665,2629,5,19.0
1083,3316,5771,2,14.0
883,629,7483,5,75.0
4171,818,2886,4,80.0
2573,7187,4120,5,91.0
5840,2723,1516,10,5.0
5805,7187,8121,10,89.0
8185,6157,4120,5,75.0
9484,5156,2274,4,63.0
4038,3823,6348,8,52.0
6269,7537,9072,8,9.0
7931,8458,9860,9,41.0
988,5619,9556,2,97.0
3960,9173,9620,9,11.0
734,5156,97,3,98.0
5216,1825,8639,2,0.0
5784,2841,204,4,81.0
4424,5679,8430,3,2.0
8839,6157,814,3,24.0
4626,804,97,4,92.0
7746,8344,6797,3,71.0
6549,8344,2928,10,4.0
4126,629,204,1,96.0
4901,9657,9860,10,28.0
3778,7522,814,9,58.0
1390,160,2274,2,82.0
273,6256,204,10,28.0
1107,4990,9433,3,71.0
578,5415,2274,7,46.0
2712,3316,5781,8,88.0
5483,7522,4582,7,1.0
6198,1678,9805,1,91.0
8825,3517,5836,9,9.0
1061,5156,97,4,52.0
4030,9115,9620,2,9.0
2902,3134,9965,9,32.0
7677,8458,4898,10,18.0
3474,5655,9433,2,27.0
7999,4990,5587,2,59.0
6788,4024,5771,4,73.0
113,2951,2269,1,79.0
3915,7537,9556,7,22.0
1088,2951,5961,1,83.0
3589,4924,4491,7,82.0
4158,9657,8430,1,93.0
3002,6072,5961,6,45.0
1016,4460,5587,8,67.0
9303,2723,5771,9,48.0
4899,7979,2274,7,23.0
5368,4024,9620,5,35.0
8171,7433,5771,3,7.0
9549,7382,6419,2,80.0
916,6354,2750,5,77.0
1932,4990,6419,1,63.0
150,3134,2629,8,96.0
6640,2998,8639,7,39.0
3297,3823,7483,3,72.0
1108,2761,9125,3,26.0
7393,7838,5587,6,90.0
2190,2148,5836,7,70.0
5100,6979,1657,2,31.0
5534,5156,9125,4,85.0
2850,3214,2346,4,64.0
980,7187,9125,9,99.0
9139,5619,2750,1,72.0
2433,3517,97,7,72.0
3136,4924,3044,10,37.0
153,3010,2750,10,12.0
3676,2998,7316,8,43.0
8180,3134,2928,3,69.0
8009,7838,9805,4,39.0
2802,1825,6692,4,22.0
8334,2091,1516,10,13.0
6102,3010,97,9,24.0
3453,1045,7316,1,53.0
5560,7537,1657,2,45.0
5609,8110,814,9,84.0
631,2470,6630,1,79.0
7634,6979,8121,6,47.0
586,5586,204,2,54.0
8388,2761,6692,5,43.0
2585,4315,2629,7,3.0
6540,2470,2750,3,18.0
1342,3517,6630,1,3.0
3321,2723,6419,5,94.0
6112,7938,4582,3,26.0
4828,4975,8639,2,48.0
6622,2951,137,7,39.0
4221,3214,2088,2,36.0
6012,7433,1516,6,81.0
1215,3823,6419,2,5.0
4283,7310,8430,8,15.0
8444,241,4120,6,53.0
8451,2230,7316,2,85.0
5188,7979,7483,5,51.0
3142,4085,1516,10,9.0
2321,3256,9805,4,7.0
3695,160,8639,7,10.0
3358,3135,8639,9,2.0
7876,5550,5771,4,67.0
2495,160,5587,5,45.0
9690,6329,2886,8,85.0
6414,5156,6630,10,69.0
343,4952,2269,3,74.0
8821,8587,5961,5,15.0
5141,6157,4947,4,20.0
2467,3134,7618,1,34.0
8689,4315,8639,5,50.0
9266,4315,1657,10,89.0
5572,4893,1657,1,57.0
5514,2148,6797,9,64.0
3769,6354,8121,9,92.0
5371,6354,2336,8,38.0
4,2124,1657,4,36.0
4087,3135,8639,2,76.0
2383,2998,5771,2,0.0
7638,3633,9805,1,70.0
816,8863,5587,8,23.0
1117,7838,9556,9,91.0
5689,9749,9620,6,75.0
9535,2521,7316,8,73.0
7128,7522,3044,6,22.0
2178,2308,97,8,28.0
6162,3844,9860,9,45.0
6576,6256,2269,3,47.0
3783,7979,8428,5,23.0
8655,2230,3044,8,5.0
4611,6354,9805,1,17.0
3165,8110,137,9,3.0
630,1585,2274,4,41.0
234,9173,9860,4,63.0
6027,2148,5587,7,95.0
1150,2998,8430,9,49.0
8484,7382,9620,3,35.0
4314,3633,8428,8,11.0
2530,355,8639,6,7.0
3798,2841,9125,8,51.0
9653,2091,7316,2,69.0
9758,4085,4491,4,27.0
4369,716,2274,8,19.0
5518,3256,9433,2,9.0
3240,4975,2088,4,60.0
3400,8344,2336,7,47.0
3109,355,298,6,93.0
1693,3517,1263,5,86.0
7456,4085,9072,10,89.0
9249,8344,2088,1,45.0
2177,241,4120,5,57.0
9646,8110,4491,10,11.0
9585,3214,9965,1,29.0
18,3316,8639,4,37.0
5119,740,298,5,34.0
7112,7938,2088,3,81.0
7143,7382,2346,1,87.0
580,2951,204,4,89.0
6342,3929,1657,9,74.0
1003,3387,9805,2,90.0
4607,1828,2274,2,82.0
3750,2308,2336,2,83.0
7960,3010,137,8,29.0
3169,7223,8430,10,31.0
2417,5161,9125,10,5.0
7802,7187,298,6,31.0
9782,2841,4491,5,64.0
4324,2951,4582,5,95.0
8322,7223,2886,8,94.0
8243,7938,1263,2,79.0
9699,5586,2346,4,29.0
1858,4975,9433,3,62.0
444,8038,9125,1,66.0
4800,1045,298,5,5.0
1281,7382,2629,10,50.0
6913,4990,8430,1,97.0
9715,451,8121,8,64.0
2611,8458,1263,9,87.0
2669,160,2928,8,1.0
9148,9115,9433,1,52.0
5525,7310,9072,2,6.0
1090,1825,5961,1,1.0
5827,1678,8121,1,90.0
2668,257,6630,9,71.0
6120,9670,9805,1,59.0
318,2230,6692,2,38.0
283,4024,6692,2,30.0
6418,2998,7316,2,71.0
5017,804,3044,5,45.0
5766,2148,9072,10,0.0
9378,660,298,2,8.0
9300,660,9556,10,97.0
1847,740,9125,4,88.0
955,6329,9556,4,6.0
8382,5156,204,6,34.0
7502,9670,2269,6,93.0
8210,7187,6419,7,18.0
6487,2736,5587,4,22.0
8022,7223,2088,8,25.0
8466,2091,9805,4,25.0
5665,661,9072,7,37.0
1339,6329,6797,5,0.0
7949,6329,7618,2,9.0
2598,9080,2629,2,52.0
4440,3823,204,10,23.0
995,7838,5771,10,27.0
5980,3929,97,2,38.0
3640,5156,4491,2,27.0
7422,5156,3225,6,15.0
2036,5679,298,2,96.0
2110,3135,2346,5,17.0
7022,8863,2928,3,99.0
7399,2148,6692,8,60.0
3110,8863,3044,2,53.0
1991,6329,1516,9,1.0
4703,6256,5836,1,63.0
5795,8458,5771,10,1.0
6594,160,755,10,44.0
2678,3517,1263,9,59.0
4155,451,9620,6,55.0
6367,160,4582,9,64.0
7162,6256,8428,9,27.0
9622,5655,5836,7,57.0
5199,1678,5781,4,71.0
9426,4924,6692,3,68.0
3020,4024,2336,6,39.0
6445,160,814,3,54.0
1198,2230,298,1,51.0
3520,7522,8430,2,54.0
4585,6329,2336,7,13.0
1456,1045,2088,2,83.0
1473,2091,9556,6,89.0
5286,5586,4120,6,97.0
9570,740,5771,1,17.0
7063,7187,2750,6,45.0
9546,6157,1516,10,61.0
6001,5161,755,5,1.0
9027,1045,8639,9,77.0
9481,2998,9433,9,1.0
7750,2308,7316,2,67.0
7720,241,137,4,98.0
6436,3387,7316,5,82.0
3796,3844,6348,4,70.0
9053,5655,2928,9,51.0
1086,2761,8428,1,45.0
7273,4952,1263,6,0.0
5268,8458,7316,7,6.0
7969,4952,97,3,52.0
7668,451,1516,2,36.0
845,629,7618,4,4.0
2911,3633,6419,6,58.0
7219,4315,2269,1,70.0
8358,7522,204,9,56.0
7243,5679,2274,5,50.0
7997,9657,7483,6,93.0
4385,7537,2269,8,82.0
5617,6979,2274,4,49.0
4021,4924,6692,10,97.0
5330,3844,97,2,86.0
1038,7223,3225,10,57.0
2826,6833,3044,3,23.0
4772,5550,2928,7,75.0
8257,4847,2336,1,89.0
6282,5655,4491,6,93.0
2648,7665,2346,5,77.0
5200,3010,2269,8,54.0
501,7433,4898,8,79.0
2864,8587,2088,8,46.0
3234,6073,7618,5,15.0
9464,7310,9805,4,74.0
4487,3823,6797,2,31.0
3856,7310,2269,3,80.0
1475,3316,755,7,29.0
8999,1585,6348,10,17.0
8213,2521,1263,8,74.0
7232,660,298,7,10.0
5432,4460,5587,2,25.0
9694,7049,9556,8,34.0
6262,2723,6692,5,32.0
5666,4085,5961,9,24.0
9239,8110,4582,3,40.0
4243,5156,4947,2,53.0
7597,5550,1516,5,13.0
4079,5156,9433,2,49.0
3525,6073,5781,2,38.0
5468,6256,6419,8,43.0
3555,804,2346,9,50.0
1203,3256,2886,7,53.0
8813,7433,1263,8,70.0
8453,2998,4491,8,90.0
8467,6073,7483,10,23.0
3288,5156,204,6,58.0
678,8587,97,2,84.0
4824,716,9805,2,73.0
8834,8458,5587,4,68.0
4944,3517,5836,4,16.0
7941,3844,5781,3,74.0
200,5655,4491,5,25.0
2719,4924,5836,1,97.0
2819,5161,9433,1,31.0
5869,661,8121,3,47.0
4938,7223,4120,10,93.0
2375,4024,8430,10,67.0
5814,5619,9860,9,52.0
8879,9670,2336,8,7.0
2473,9059,2269,2,21.0
6068,8587,9620,4,51.0
4273,7382,298,10,45.0
1009,4952,9072,5,75.0
7778,7223,6419,9,81.0
7157,8458,2088,3,0.0
5991,629,7316,8,27.0
1458,7665,2928,9,13.0
6737,6833,97,8,6.0
7010,2761,1657,3,51.0
7363,4484,9805,7,34.0
5185,4024,755,10,92.0
4148,4085,8639,10,89.0
4689,5161,9072,7,2.0
7345,7979,6419,5,11.0
1764,241,6797,10,63.0
1017,3387,2886,4,3.0
473,3387,7483,8,31.0
3936,7522,2928,2,3.0
2649,7838,137,5,79.0
7511,5679,97,2,93.0
7208,3844,9072,2,7.0
6028,2723,8639,1,43.0
615,4952,3225,5,94.0
5918,2761,4898,4,27.0
9008,7187,6630,3,13.0
8966,7938,9125,1,24.0
6809,2308,204,1,58.0
4628,4975,5781,10,36.0
645,3010,2269,9,76.0
8425,2308,298,4,17.0
8904,4924,2750,1,91.0
2291,8863,9072,10,18.0
7643,2124,755,2,32.0
6350,4990,755,10,95.0
2999,2841,1516,8,29.0
2612,6833,4898,7,86.0
5399,9173,6348,5,14.0
7231,8863,9965,9,41.0
6973,1825,755,1,45.0
6847,1045,5771,2,71.0
3357,9360,4120,4,37.0
2458,5611,755,9,14.0
7887,451,6348,9,12.0
3963,4460,5771,2,99.0
8133,2124,2274,8,18.0
8076,629,7316,9,69.0
625,8344,4582,6,82.0
4098,8038,8121,8,91.0
1125,2091,2336,6,87.0
1490,4460,9860,1,49.0
9767,3929,6419,4,61.0
5164,660,2269,3,77.0
5919,5586,2088,7,68.0
1508,2124,6692,1,1.0
1539,9749,204,9,86.0
655,160,7618,5,96.0
4541,1678,2088,6,87.0
8503,5586,5781,5,59.0
7635,8344,3044,9,66.0
7606,716,4491,6,71.0
1532,4924,1657,10,12.0
6518,8038,9433,6,43.0
8098,7979,6630,1,75.0
7396,740,4491,1,3.0
7849,629,5781,2,9.0
2616,4315,2088,6,87.0
4313,3517,4120,4,45.0
2477,4924,1516,4,57.0
5497,5679,4491,6,56.0
5256,1045,7618,9,45.0
4432,5586,9556,4,67.0
4435,2723,2088,10,53.0
5753,8458,5781,5,1.0
3751,6931,1657,9,60.0
5947,257,204,3,90.0
9265,7838,6797,5,50.0
2589,355,2274,4,44.0
8299,3517,9805,10,59.0
6994,5550,6797,4,79.0
6352,716,4947,2,60.0
3905,7433,755,10,20.0
8287,3929,4491,9,81.0
4380,355,4491,9,48.0
2602,2521,6630,7,86.0
6333,2148,2886,3,94.0
2810,8344,755,3,41.0
7688,2951,9433,5,15.0
3467,9670,814,5,26.0
551,4952,8428,2,77.0
102,2841,1657,5,19.0
9635,160,8430,6,6.0
554,4975,2088,8,22.0
4506,160,6692,1,22.0
6303,3135,97,5,29.0
5204,8344,6419,10,42.0
437,5156,6692,5,95.0
9760,6256,8428,3,83.0
7140,2736,2886,4,95.0
5686,3316,7483,4,52.0
4067,451,2886,4,62.0
4121,629,97,5,69.0
7182,3633,2886,5,6.0
7829,3929,5836,4,89.0
7109,3517,4898,8,21.0
8962,7382,2629,8,3.0
4207,451,4947,6,24.0
9721,6256,8639,6,21.0
7377,4332,7483,8,88.0
1307,6073,9860,10,84.0
936,5161,4898,2,3.0
3705,2308,4491,6,49.0
4040,804,6630,4,27.0
44,6931,9556,10,8.0
3937,2736,7618,9,70.0
4162,716,8121,4,79.0
9468,7382,6692,3,49.0
2485,6354,4947,6,67.0
4163,8344,2928,8,58.0
9822,2951,4582,4,7.0
9356,7979,97,10,69.0
2142,1678,6348,1,52.0
8567,451,5836,7,76.0
1895,7938,8121,6,56.0
8522,5679,7618,5,3.0
4549,9115,755,2,68.0
4192,9657,5961,7,34.0
3285,3316,8639,10,60.0
7991,7665,2088,8,92.0
8822,660,298,3,26.0
8663,3010,4947,9,88.0
2804,9670,5771,4,46.0
8903,160,2928,7,38.0
220,9115,4120,4,81.0
8886,5679,5836,7,4.0
7499,4975,2346,6,82.0
74,3929,5781,2,1.0
1141,3214,2336,2,98.0
9146,3387,4898,9,51.0
6233,4332,7618,10,91.0
9666,1825,9125,10,35.0
4398,7979,5771,3,27.0
104,818,8639,4,77.0
9490,1585,204,2,98.0
5915,9749,7618,2,27.0
2408,257,1657,10,70.0
2311,7433,6630,6,14.0
2427,2230,7483,1,92.0
5360,3134,814,10,16.0
7538,8344,4898,1,72.0
1676,8038,6630,7,43.0
4471,5550,4947,3,92.0
2969,7433,204,9,78.0
9955,9115,4898,2,34.0
3120,9670,2088,2,77.0
3737,6931,298,10,64.0
6668,6256,2750,4,82.0
5912,3844,6630,5,81.0
5201,7310,2274,3,73.0
5071,7979,9556,8,97.0
1566,2148,9620,5,6.0
6324,7049,9556,9,24.0
1533,8587,2269,6,49.0
3559,3135,2928,4,26.0
4449,3985,9805,5,50.0
606,5619,6797,5,13.0
9611,7049,6348,6,16.0
1235,9080,2928,9,22.0
5,5679,2629,3,90.0
1823,9360,97,1,58.0
941,4952,5781,1,45.0
9533,7522,2346,3,95.0
5857,4893,298,5,56.0
3038,2124,8428,1,83.0
9865,9059,5961,10,57.0
5623,4484,204,7,64.0
3952,5415,204,3,36.0
6311,6256,1657,2,82.0
9407,3823,5771,10,20.0
109,8458,9620,2,11.0
6086,2761,8121,10,79.0
7875,1825,9860,2,85.0
509,4893,9433,8,73.0
6716,5611,9620,9,15.0
7230,6833,3225,9,5.0
4320,5161,5836,4,75.0
2974,4085,8428,4,2.0
3369,1045,4582,4,51.0
4760,6073,9860,7,85.0
158,3517,2269,3,43.0
3881,9657,2928,8,2.0
2028,6329,8639,4,23.0
3289,9173,8639,2,53.0
6327,5586,3225,10,74.0
5062,8863,204,7,60.0
865,3316,6419,4,56.0
6542,3256,2750,2,13.0
4438,2841,2928,7,16.0
2358,9360,2928,8,48.0
9552,4975,8430,9,33.0
3313,7187,2750,10,29.0
7650,3633,7483,4,29.0
3907,660,97,6,97.0
8781,4332,9805,4,8.0
6208,4952,9433,2,81.0
2007,660,298,2,78.0
7791,4460,6630,10,0.0
5533,3010,2088,3,65.0
8752,6157,4582,1,4.0
1512,6073,8121,5,61.0
3816,3214,9965,8,37.0
2791,740,5771,10,59.0
6408,1585,3225,4,76.0
5933,4315,8428,6,3.0
6753,2470,2088,3,33.0
4389,740,6419,3,36.0
1147,6329,2886,2,54.0
4165,7223,7618,2,71.0
6872,629,3044,9,22.0
3668,355,4947,4,91.0
6138,355,4491,8,39.0
6516,3010,9556,7,89.0
2963,160,5781,2,74.0
5975,355,7483,7,1.0
6550,241,6630,4,69.0
8771,7938,8121,1,19.0
6201,6979,1516,9,87.0
9203,5156,9620,5,39.0
3537,9080,8121,3,73.0
4255,2736,9805,3,3.0
8892,3387,2269,2,16.0
3935,5415,2269,7,86.0
2704,9670,137,3,26.0
2529,9360,2336,7,87.0
9798,355,7618,8,10.0
8434,661,4491,1,14.0
3190,8038,2750,6,58.0
8945,355,8639,5,44.0
4363,3929,9556,1,47.0
9156,3214,1263,1,25.0
9012,2736,8428,5,2.0
8239,7310,5781,8,41.0
128,6073,7618,10,39.0
2424,3135,2629,2,28.0
9421,7522,8639,2,32.0
1068,7433,2928,1,5.0
8169,2723,6692,6,8.0
375,3214,9860,8,38.0
2733,3214,4582,9,27.0
3643,661,9965,6,38.0
4623,8344,2346,10,92.0
6944,8038,4947,7,11.0
9244,6931,2336,5,78.0
1649,2521,2274,7,63.0
6124,3387,5771,10,93.0
2317,3387,6348,2,30.0
3156,3823,755,5,95.0
7452,716,6797,2,87.0
715,9173,5781,9,19.0
2588,818,6419,3,92.0
5083,9657,1657,2,33.0
7122,5156,2346,10,16.0
9575,7382,5587,6,50.0
14,2723,298,8,77.0
2183,2761,8428,1,50.0
5899,6931,5771,3,2.0
7277,5611,204,2,60.0
512,660,9805,1,67.0
5946,7433,5961,2,22.0
4907,257,2274,9,87.0
7783,3010,4491,7,27.0
564,4085,9965,1,93.0
7287,5683,7483,3,22.0
3228,5161,755,10,60.0
8167,8110,8121,2,83.0
1166,6256,2750,1,70.0
6545,4975,1657,2,82.0
2328,6931,6692,1,86.0
1947,6833,4898,10,17.0
2238,7187,9125,10,26.0
5473,4847,9860,6,98.0
4105,3387,5781,10,99.0
1268,1585,3225,4,79.0
1149,4315,2886,6,88.0
3901,6256,6348,2,88.0
3034,4315,7483,7,5.0
713,2736,4898,10,60.0
976,9059,7483,4,70.0
2447,660,8428,4,80.0
2276,2091,6692,3,8.0
8725,6072,2274,1,99.0
7238,9173,5836,1,90.0
1615,2091,7483,4,62.0
5989,5415,9805,9,22.0
8729,8110,3044,4,77.0
8672,8587,97,3,56.0
7192,2230,6630,4,60.0
5236,1828,2750,9,95.0
5446,818,2088,9,93.0
3310,5655,814,8,66.0
6817,3517,6419,2,39.0
8601,7223,5781,7,17.0
7711,7433,755,7,99.0
3341,355,9860,7,8.0
7567,6833,9556,1,52.0
7480,3135,9965,6,48.0
9875,3010,6692,5,99.0
1588,7938,2088,1,46.0
2787,2951,2269,3,19.0
2525,7433,7483,4,40.0
6389,661,204,5,63.0
9271,3134,5587,7,83.0
7295,5586,9860,8,2.0
7391,6073,5771,6,34.0
171,4484,298,10,45.0
5435,257,6630,6,23.0
7882,1825,8639,8,40.0
9152,1585,2886,7,54.0
1168,661,4947,2,32.0
6924,2736,204,6,88.0
7175,4460,2886,2,35.0
2460,4975,204,3,47.0
6325,6072,5781,2,91.0
901,629,5781,4,85.0
4646,5156,9860,8,71.0
7486,7049,4120,9,1.0
1221,6073,4491,8,4.0
7137,5655,8121,5,19.0
6680,7522,6797,1,79.0
1943,1585,1263,7,85.0
9988,9115,814,2,98.0
9498,7382,9125,10,86.0
9696,3010,97,6,10.0
1570,5683,9125,1,73.0
436,2761,2088,2,28.0
8660,3633,2346,7,80.0
6878,9080,7316,10,27.0
418,6833,4898,8,36.0
2960,7838,2346,5,92.0
2554,2841,2088,4,19.0
6600,6072,9860,2,76.0
4326,2736,1516,8,93.0
1677,4315,2928,8,16.0
254,6073,204,10,40.0
4534,6073,6797,8,46.0
3157,5679,5836,9,82.0
8416,5550,9072,9,17.0
3698,4924,9965,8,88.0
9691,4847,2269,2,54.0
2378,5619,6348,7,42.0
903,7938,755,5,11.0
1652,451,2750,5,14.0
733,3256,2269,4,18.0
4115,7223,9125,1,68.0
9943,804,204,3,41.0
1571,5655,2088,1,81.0
2518,4024,2928,7,45.0
1171,8863,2346,1,95.0
7457,661,2629,3,46.0
3098,1825,5587,3,8.0
5343,2308,4947,4,0.0
6038,8038,9860,9,43.0
9391,1585,6692,8,63.0
3800,8110,6630,5,64.0
2769,3517,2336,10,66.0
7496,3134,6348,6,72.0
6232,5611,5961,1,63.0
4649,4847,4898,1,17.0
6566,5156,97,9,41.0
8763,5655,4947,7,0.0
1140,7522,1263,9,33.0
1485,6931,4898,5,7.0
1891,804,6630,1,31.0
749,6833,97,9,3.0
1042,6329,5587,8,27.0
2040,9059,2088,6,23.0
5581,4024,5961,10,98.0
6893,6979,9860,10,5.0
6956,9059,5587,7,77.0
2327,660,2886,7,91.0
4818,5550,2629,2,65.0
6331,2841,5771,8,66.0
834,9670,97,10,43.0
7848,6354,9965,10,17.0
9514,6833,9860,5,85.0
9926,9059,9072,1,31.0
6217,3633,4947,8,20.0
9112,7382,204,6,10.0
7888,3316,4898,8,31.0
2134,5550,2886,10,25.0
3471,8863,9965,4,64.0
5209,9670,2269,7,31.0
8359,7310,2928,7,32.0
789,4460,204,8,75.0
147,3010,4120,7,6.0
7911,7838,1516,7,21.0
8196,3387,5587,6,18.0
2885,7979,9805,4,93.0
3188,5415,2886,7,34.0
6796,5415,6419,1,35.0
9033,8863,97,7,54.0
1664,1828,5771,3,92.0
664,3256,204,2,57.0
2220,2841,6348,4,31.0
1791,9670,8121,10,17.0
8303,9749,6419,1,66.0
1251,4484,5781,2,88.0
852,9080,4582,10,4.0
9976,3316,9556,10,69.0
9460,629,8121,5,97.0
3304,8863,1516,3,68.0
984,160,9433,7,20.0
5571,2951,6692,1,93.0
4242,1678,3044,5,36.0
5802,3823,9072,9,41.0
2451,4975,4491,1,96.0
6382,2951,5961,8,59.0
4421,7310,3044,5,74.0
1330,3823,8121,8,18.0
7860,1825,814,8,39.0
5317,9360,2629,10,28.0
2313,6157,2336,8,17.0
7386,716,9860,10,93.0
3547,2470,3044,2,26.0
2086,740,8121,8,77.0
410,2091,7618,7,56.0
7009,5611,137,3,54.0
8803,4085,7316,8,23.0
8758,2723,7316,8,57.0
5553,7537,7483,3,6.0
7147,6354,6348,10,71.0
9105,7223,6692,2,95.0
6936,160,2886,4,23.0
3513,2148,7483,7,78.0
2613,4085,9860,7,93.0
2570,1828,1516,4,83.0
328,4460,1516,2,0.0
9362,660,1263,1,82.0
1422,6354,8428,8,80.0
2738,2091,298,10,20.0
6279,660,9072,5,14.0
4477,8344,9072,7,85.0
2371,2951,137,6,94.0
3777,5611,8121,4,94.0
4361,6833,9860,2,67.0
8123,4893,5961,5,86.0
7593,9360,1657,5,34.0
6091,3316,204,6,16.0
8370,9670,298,6,78.0
1577,6073,5836,4,13.0
1662,4990,5771,3,82.0
8187,3387,7316,9,32.0
7444,8110,4898,6,34.0
8274,5619,8639,6,56.0
6706,5679,137,1,71.0
1441,740,8639,1,69.0
7146,2951,3225,2,90.0
569,4952,814,3,45.0
1233,1045,1657,4,78.0
